year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2023,教师,2023安徽教师招考,太和县教育局,太和县教育局 初中数学B,本科及以上,本科：数学与应用数学、信息与计算科学、数理基础科学、数据计算及应用 硕士研究生及以上学历专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学B；招聘人数：13,安徽 阜阳太和县,https://www.xduim.com/zw/jszk,,专业：本科：数学与应用数学、信息与计算科学、数理基础科学、数据计算及应用 硕士研究生及以上学历专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2401 宁国市教育体育局 初中语文教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文教师；招聘人数：4,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2402 宁国市教育体育局 初中数学教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学教师；招聘人数：3,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2403 宁国市教育体育局 初中英语教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：初中英语教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2404 宁国市教育体育局 初中道德与法治教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：道德与法治；招聘职位：初中道德与法治教师；招聘人数：2,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2405 宁国市教育体育局 初中历史教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：历史；招聘职位：初中历史教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2406 宁国市教育体育局 初中物理教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：物理；招聘职位：初中物理教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2407 宁国市教育体育局 初中化学教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：化学；招聘职位：初中化学教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2408 宁国市教育体育局 初中体育教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：体育；招聘职位：初中体育教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2409 宁国市教育体育局 初中美术教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：美术；招聘职位：初中美术教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2410 宁国市教育体育局 初中信息科技教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：信息科技；招聘职位：初中信息科技教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2411 宁国市教育体育局 初中心理健康教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：心理健康；招聘职位：初中心理健康教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2412 宁国市教育体育局 小学语文教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文教师；招聘人数：5,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2413 宁国市教育体育局 小学数学教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学教师；招聘人数：3,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2414 宁国市教育体育局 小学英语教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：英语；招聘职位：小学英语教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2415 宁国市教育体育局 小学道德与法治教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：道德与法治；招聘职位：小学道德与法治教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2416 宁国市教育体育局 小学音乐教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：音乐；招聘职位：小学音乐教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2024,教师,2024安徽教师招考,宁国市教育体育局,2417 宁国市教育体育局 小学体育教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：体育；招聘职位：小学体育教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2301 宁国市教育体育局 初中语文教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文教师；招聘人数：5,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2302 宁国市教育体育局 初中数学教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学教师；招聘人数：3,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2303 宁国市教育体育局 初中英语教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：初中英语教师；招聘人数：3,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2304 宁国市教育体育局 初中道德与法治教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：道德与法治；招聘职位：初中道德与法治教师；招聘人数：2,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2305 宁国市教育体育局 初中历史教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：历史；招聘职位：初中历史教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2306 宁国市教育体育局 初中物理教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：物理；招聘职位：初中物理教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2307 宁国市教育体育局 初中体育教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：体育；招聘职位：初中体育教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2308 宁国市教育体育局 初中美术教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：美术；招聘职位：初中美术教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2309 宁国市教育体育局 初中信息技术教师,本科及以上,专业不限,,笔试+面试,,,学段：初级中学；学科：信息科技；招聘职位：初中信息技术教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2310 宁国市教育体育局 小学语文教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文教师；招聘人数：7,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2311 宁国市教育体育局 小学数学教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学教师；招聘人数：5,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2312 宁国市教育体育局 小学英语教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：英语；招聘职位：小学英语教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2313 宁国市教育体育局 小学道德与法治教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：道德与法治；招聘职位：小学道德与法治教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2314 宁国市教育体育局 小学音乐教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：音乐；招聘职位：小学音乐教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2315 宁国市教育体育局 小学体育教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：体育；招聘职位：小学体育教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2316 宁国市教育体育局 小学美术教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：美术；招聘职位：小学美术教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2317 宁国市教育体育局 小学信息技术教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：信息科技；招聘职位：小学信息技术教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,宁国市教育体育局,2318 宁国市教育体育局 小学科学教师,本科及以上,专业不限,,笔试+面试,,,学段：小学；学科：科学；招聘职位：小学科学教师；招聘人数：1,安徽 宣城宁国市,https://www.xduim.com/zw/jszk,,专业：专业不限
2023,教师,2023安徽教师招考,安庆市第一中学,80101301 安庆市第一中学 学科教师,研究生及以上,045103学科教学（语文）、0501中国语言文学,,笔试+面试,,,学段：高级中学；学科：语文；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：045103学科教学（语文）、0501中国语言文学
2023,教师,2023安徽教师招考,安庆市第一中学,80101302 安庆市第一中学 学科教师,研究生及以上,045104学科教学（数学）、0701数学,,笔试+面试,,,学段：高级中学；学科：数学；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：045104学科教学（数学）、0701数学
2023,教师,2023安徽教师招考,安庆市第一中学,80101304 安庆市第一中学 学科教师,研究生及以上,045105学科教学（物理）、0702物理学、08工学,,笔试+面试,,,学段：高级中学；学科：物理；招聘职位：学科教师；招聘人数：2,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：045105学科教学（物理）、0702物理学、08工学
2023,教师,2023安徽教师招考,安庆市第一中学,80101306 安庆市第一中学 学科教师,研究生及以上,045107学科教学（生物）、0710生物学,,笔试+面试,,,学段：高级中学；学科：生物；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：045107学科教学（生物）、0710生物学
2023,教师,2023安徽教师招考,安庆市第一中学,80101311 安庆市第一中学 学科教师,研究生及以上,045112学科教学（体育）、0452体育,,笔试+面试,,,学段：高级中学；学科：体育与健康；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：045112学科教学（体育）、0452体育
2023,教师,2023安徽教师招考,安庆市第二中学北区,80102301 安庆市第二中学北区 学科教师,本科及以上,本科生：050101汉语言文学、050102汉语言 研究生：0501中国语言文学,,笔试+面试,,,学段：高级中学；学科：语文；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科生：050101汉语言文学、050102汉语言 研究生：0501中国语言文学
2023,教师,2023安徽教师招考,安庆市第二中学北区,80102303 安庆市第二中学北区 学科教师,本科及以上,本科生：050201英语 研究生：0502外国语言文学（英语）,,笔试+面试,,,学段：高级中学；学科：英语；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科生：050201英语 研究生：0502外国语言文学（英语）
2023,教师,2023安徽教师招考,安庆市第二中学北区,80102304 安庆市第二中学北区 学科教师,本科及以上,本科生：070201物理学、070202应用物理学 研究生：0702物理学,,笔试+面试,,,学段：高级中学；学科：物理；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科生：070201物理学、070202应用物理学 研究生：0702物理学
2023,教师,2023安徽教师招考,安庆市第二中东区,80103302 安庆市第二中东区 学科教师,本科及以上,本科生：070101数学与应用数学 研究生：0701数学,,笔试+面试,,,学段：高级中学；学科：数学；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科生：070101数学与应用数学 研究生：0701数学
2023,教师,2023安徽教师招考,安庆市第二中南区,80104203 安庆市第二中南区 学科教师,本科及以上,本科生：050201英语 研究生：0502外国语言文学（英语）,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科生：050201英语 研究生：0502外国语言文学（英语）
2023,教师,2023安徽教师招考,安庆市第四中学,80105201 安庆市第四中学 学科教师,本科及以上,本科：050101汉语言文学、050102汉语言 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：学科教师；招聘人数：3,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：050101汉语言文学、050102汉语言 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第四中学,80105202 安庆市第四中学 学科教师,本科及以上,本科：070101数学与应用数学 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：学科教师；招聘人数：2,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：070101数学与应用数学 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第四中学,80105203 安庆市第四中学 学科教师,本科及以上,本科：050201英语 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：英语；招聘职位：学科教师；招聘人数：2,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：050201英语 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第四中学,80105205 安庆市第四中学 学科教师,本科及以上,本科：070301化学、070302应用化学 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：化学；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：070301化学、070302应用化学 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第四中学,80105208 安庆市第四中学 学科教师,本科及以上,本科：060101历史学、060102世界史 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：历史；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：060101历史学、060102世界史 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第四中学,80105209 安庆市第四中学 学科教师,本科及以上,本科：030503思想政治教育 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：道德与法治；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：030503思想政治教育 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第四中学,80105210 安庆市第四中学 学科教师,本科及以上,本科：040104教育技术学、080901计算机科学与技术 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：信息技术；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：040104教育技术学、080901计算机科学与技术 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第四中学,80105211 安庆市第四中学 学科教师,本科及以上,本科：040201体育教育 研究生：专业不限,,笔试+面试,,,学段：初级中学；学科：体育与健康；招聘职位：学科教师；招聘人数：2,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科：040201体育教育 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第九中学,80106304 安庆市第九中学 学科教师,本科及以上,本科生：070201物理学、070202应用物理学、070203核物理、070204T声学、070205T系统科学与工程、070206T量子信息科学 研究生：专业不限,,笔试+面试,,,学段：高级中学；学科：物理；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科生：070201物理学、070202应用物理学、070203核物理、070204T声学、070205T系统科学与工程、070206T量子信息科学 研究生：专业不限
2023,教师,2023安徽教师招考,安庆市第九中学,80106306 安庆市第九中学 学科教师,本科及以上,本科生：071001生物科学、071002生物技术、071003生物信息学、071004生态学、071005T整合科学、071006T神经科学 研究生：专业不限,,笔试+面试,,,学段：高级中学；学科：生物；招聘职位：学科教师；招聘人数：1,安徽 安庆市直,https://www.xduim.com/zw/jszk,,专业：本科生：071001生物科学、071002生物技术、071003生物信息学、071004生态学、071005T整合科学、071006T神经科学 研究生：专业不限
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 小学语文,本科及以上,本科：汉语言文学、汉语言 、汉语国际教育、小学教育；研究生：中国语言文学、小学教育、汉语国际教育、学科教学（语文）、课程与教学论（语文方向）,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文；招聘人数：6,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：汉语言文学、汉语言 、汉语国际教育、小学教育；研究生：中国语言文学、小学教育、汉语国际教育、学科教学（语文）、课程与教学论（语文方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 小学数学,本科及以上,本科：数学类、小学教育；研究生：数学、小学教育、学科教学（数学）、课程与教学论（数学方向）,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学；招聘人数：6,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：数学类、小学教育；研究生：数学、小学教育、学科教学（数学）、课程与教学论（数学方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 小学英语,本科及以上,本科：英语、商务英语、翻译、小学教育；研究生：英语语言文学、翻译（英语方向）、外国语言学及应用语言学、小学教育、学科教学（英语）、课程与教学论（英语方向）,,笔试+面试,,,学段：小学；学科：英语；招聘职位：小学英语；招聘人数：1,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：英语、商务英语、翻译、小学教育；研究生：英语语言文学、翻译（英语方向）、外国语言学及应用语言学、小学教育、学科教学（英语）、课程与教学论（英语方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中数学,本科及以上,本科：数学类；研究生：数学、学科教学（数学）、课程与教学论（数学方向）,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学；招聘人数：4,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：数学类；研究生：数学、学科教学（数学）、课程与教学论（数学方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中物理,本科及以上,本科：物理学类、天文学；研究生：物理学、天文学、学科教学（物理）、课程与教学论（物理方向）,,笔试+面试,,,学段：初级中学；学科：物理；招聘职位：初中物理；招聘人数：3,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：物理学类、天文学；研究生：物理学、天文学、学科教学（物理）、课程与教学论（物理方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中化学,本科及以上,本科：化学类；研究生：化学、学科教学（化学）、课程与教学论（化学方向）,,笔试+面试,,,学段：初级中学；学科：化学；招聘职位：初中化学；招聘人数：3,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：化学类；研究生：化学、学科教学（化学）、课程与教学论（化学方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中道德与法治,本科及以上,本科：政治学类、马克思主义理论类、人文教育；研究生：政治学、马克思主义理论、学科教学（思政）、课程与教学论（思政方向）,,笔试+面试,,,学段：初级中学；学科：道德与法治；招聘职位：初中道德与法治；招聘人数：1,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：政治学类、马克思主义理论类、人文教育；研究生：政治学、马克思主义理论、学科教学（思政）、课程与教学论（思政方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中历史,本科及以上,本科：历史学类、人文教育；研究生：历史学、学科教学（历史）、课程与教学论（历史方向）,,笔试+面试,,,学段：初级中学；学科：历史；招聘职位：初中历史；招聘人数：2,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：历史学类、人文教育；研究生：历史学、学科教学（历史）、课程与教学论（历史方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中地理,本科及以上,本科：地理科学类；研究生：地理学、学科教学（地理）、课程与教学论（地理方向）,,笔试+面试,,,学段：初级中学；学科：地理；招聘职位：初中地理；招聘人数：2,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：地理科学类；研究生：地理学、学科教学（地理）、课程与教学论（地理方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中生物,本科及以上,本科：生物科学类；研究生：生物学、学科教学（生物）、课程与教学论（生物方向）,,笔试+面试,,,学段：初级中学；学科：生物；招聘职位：初中生物；招聘人数：1,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：生物科学类；研究生：生物学、学科教学（生物）、课程与教学论（生物方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中信息科技,本科及以上,本科：计算机类，教育技术学（师范）； 研究生：计算机科学与技术,,笔试+面试,,,学段：初级中学；学科：信息科技；招聘职位：初中信息科技；招聘人数：1,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：计算机类，教育技术学（师范）； 研究生：计算机科学与技术
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 初中体育,本科及以上,本科：体育学类 研究生：体育学、体育、学科教学(体育),,笔试+面试,,,学段：初级中学；学科：体育；招聘职位：初中体育；招聘人数：1,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：体育学类 研究生：体育学、体育、学科教学(体育)
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 高中语文,本科及以上,本科：汉语言文学、汉语言、汉语国际教育；研究生：中国语言文学、汉语国际教育、学科教学（语文）、课程与教学论（语文方向）,,笔试+面试,,,学段：高级中学；学科：语文；招聘职位：高中语文；招聘人数：4,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：汉语言文学、汉语言、汉语国际教育；研究生：中国语言文学、汉语国际教育、学科教学（语文）、课程与教学论（语文方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 高中数学,本科及以上,本科：数学类 研究生：数学、学科教学（数学）、课程与教学论（数学方向）,,笔试+面试,,,学段：高级中学；学科：数学；招聘职位：高中数学；招聘人数：4,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：数学类 研究生：数学、学科教学（数学）、课程与教学论（数学方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 高中英语,本科及以上,本科：英语、商务英语、翻译； 研究生：英语语言文学、翻译（英语方向）、外国语言学及应用语言学、学科教学（英语）、课程与教学论（英语方向）,,笔试+面试,,,学段：高级中学；学科：英语；招聘职位：高中英语；招聘人数：4,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：英语、商务英语、翻译； 研究生：英语语言文学、翻译（英语方向）、外国语言学及应用语言学、学科教学（英语）、课程与教学论（英语方向）
2023,教师,2023安徽教师招考,定远县教育体育局,定远县教育体育局 高中物理,本科及以上,本科：物理学类、天文学；研究生：物理学、天文学、学科教学（物理）、课程与教学论（物理方向）,,笔试+面试,,,学段：高级中学；学科：物理；招聘职位：高中物理；招聘人数：2,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：物理学类、天文学；研究生：物理学、天文学、学科教学（物理）、课程与教学论（物理方向）
2024,教师,2024安徽教师招考,定远县教育体育局,定远县教育体育局 小学语文,本科及以上,本科：汉语言文学、汉语言、汉语国际教育、小学教育；研究生：中国语言文学、汉语国际教育、小学教育、学科教学（语文）、课程与教学论（语文方向）,,笔试+面试,,,学段：小学；学科：语文；招聘职位：小学语文；招聘人数：3,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：汉语言文学、汉语言、汉语国际教育、小学教育；研究生：中国语言文学、汉语国际教育、小学教育、学科教学（语文）、课程与教学论（语文方向）
2024,教师,2024安徽教师招考,定远县教育体育局,定远县教育体育局 小学数学,本科及以上,本科：数学类、统计学类、小学教育；研究生：数学、统计学、小学教育、学科教学（数学）、课程与教学论（数学方向）。,,笔试+面试,,,学段：小学；学科：数学；招聘职位：小学数学；招聘人数：1,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：数学类、统计学类、小学教育；研究生：数学、统计学、小学教育、学科教学（数学）、课程与教学论（数学方向）。
2024,教师,2024安徽教师招考,定远县教育体育局,定远县教育体育局 小学音乐,本科及以上,本科：音乐与舞蹈学类、艺术教育；研究生：音乐学、舞蹈学、音乐与舞蹈学、音乐、舞蹈、学科教学（音乐）,,笔试+面试,,,学段：小学；学科：音乐；招聘职位：小学音乐；招聘人数：4,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：音乐与舞蹈学类、艺术教育；研究生：音乐学、舞蹈学、音乐与舞蹈学、音乐、舞蹈、学科教学（音乐）
2024,教师,2024安徽教师招考,定远县教育体育局,定远县教育体育局 小学体育,本科及以上,本科：体育学类；研究生：体育学、体育、学科教学(体育),,笔试+面试,,,学段：小学；学科：体育；招聘职位：小学体育；招聘人数：6,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：体育学类；研究生：体育学、体育、学科教学(体育)
2024,教师,2024安徽教师招考,定远县教育体育局,定远县教育体育局 小学美术,本科及以上,本科：美术学类、设计学类、戏剧影视美术设计、动画、艺术教育；研究生：美术学、设计学、设计艺术学、艺术设计、学科教学（美术）,,笔试+面试,,,学段：小学；学科：美术；招聘职位：小学美术；招聘人数：3,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：美术学类、设计学类、戏剧影视美术设计、动画、艺术教育；研究生：美术学、设计学、设计艺术学、艺术设计、学科教学（美术）
2024,教师,2024安徽教师招考,定远县教育体育局,定远县教育体育局 初中语文,本科及以上,本科：汉语言文学、汉语言、汉语国际教育；研究生：中国语言文学、国际中文教育、学科教学（语文）、课程与教学论（语文方向）,,笔试+面试,,,学段：初级中学；学科：语文；招聘职位：初中语文；招聘人数：3,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：汉语言文学、汉语言、汉语国际教育；研究生：中国语言文学、国际中文教育、学科教学（语文）、课程与教学论（语文方向）
2024,教师,2024安徽教师招考,定远县教育体育局,定远县教育体育局 初中数学,本科及以上,本科：数学类、统计学类；研究生：数学、统计学、学科教学（数学）、课程与教学论（数学方向）,,笔试+面试,,,学段：初级中学；学科：数学；招聘职位：初中数学；招聘人数：1,安徽 滁州定远县,https://www.xduim.com/zw/jszk,,专业：本科：数学类、统计学类；研究生：数学、统计学、学科教学（数学）、课程与教学论（数学方向）
