year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2024,选调生,2024安徽省选调生,高校三,178451 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：73；分数线：131.2；最高分：143.1,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,100001 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：30；分数线：138.6；最高分：144.1,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,100002 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：15；分数线：111.0；最高分：132.3,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,100003 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：20；分数线：126.5；最高分：141.1,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,100004 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：22；分数线：129.3；最高分：139.9,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,100005 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：50；分数线：139.7；最高分：147.8,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,100006 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：34；分数线：130.7；最高分：139.4,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,100007 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：41；分数线：123.9；最高分：144.8,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,100008 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：36；分数线：125.4；最高分：141.8,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,100009 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：5；报名人数：43；分数线：131.4；最高分：146.9,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,100010 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：69；分数线：133.4；最高分：142.6,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,100011 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：29；分数线：130.2；最高分：145.9,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,100012 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：71；分数线：134.0；最高分：139.3,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,100013 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：4；报名人数：72；分数线：130.5；最高分：145.9,安徽 马鞍山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,170001 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：1；报名人数：7；分数线：126.2；最高分：132.1,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校一,170002 高校一,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：16；分数线：126.4；最高分：139.5,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,170003 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：13；分数线：132.9；最高分：146.8,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,170004 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：1；报名人数：5；分数线：122.8；最高分：141.5,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,170005 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：6；报名人数：17；分数线：114.8；最高分：142.3,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校二,170006 高校二,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：8；分数线：111.0；最高分：137.4,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,170007 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：2；报名人数：50；分数线：133.8；最高分：143.1,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
2025,选调生,2025安徽省选调生,高校三,170008 高校三,大学本科及以上,,,笔试+面试,,,招聘人数：9；报名人数：108；分数线：126.2；最高分：142.5,安徽 黄山市,https://www.xduim.com/zw/xuandiao,,
