year,工作类型,考试/招聘类型,用人单位/系统,岗位示例,学历要求,本科生专业要求,研究生专业要求,考试/招聘形式,报名时间,笔试/考试时间,特殊要求,工作地点,信息来源,备注,专业要求（原始）
2023,三支一扶,2023安徽三支一扶招募,县教育局,7005 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：古店初中；招聘人数：1；报名人数：17；合格人数：10；缴费人数：9,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,7006 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：5；报名人数：176；合格人数：135；缴费人数：92,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,7007 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：5；报名人数：194；合格人数：132；缴费人数：88,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,7008 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：2；报名人数：44；合格人数：36；缴费人数：22,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,7009 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：2；报名人数：73；合格人数：42；缴费人数：18,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2023,三支一扶,2023安徽三支一扶招募,县教育局,7010 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：2；报名人数：37；合格人数：29；缴费人数：19,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7130 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县尚塘初级中学；招聘人数：1；报名人数：26；合格人数：19；缴费人数：9,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7131 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县古店初级中学；招聘人数：1；报名人数：24；合格人数：18；缴费人数：7,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7132 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县王桥初级中学；招聘人数：1；报名人数：30；合格人数：25；缴费人数：17,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7133 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县大兴集初级中学；招聘人数：1；报名人数：22；合格人数：19；缴费人数：8,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7134 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县第十中学；招聘人数：1；报名人数：38；合格人数：30；缴费人数：14,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7135 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县第十中学；招聘人数：1；报名人数：23；合格人数：19；缴费人数：13,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7136 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县朱马店镇中心学校；招聘人数：1；报名人数：31；合格人数：27；缴费人数：17,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7137 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：4；报名人数：206；合格人数：170；缴费人数：102,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7138 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：6；报名人数：270；合格人数：230；缴费人数：142,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县教育局,7139 县教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：3；报名人数：88；合格人数：76；缴费人数：38,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7119 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县基层初中；招聘人数：4；报名人数：141；合格人数：67；缴费人数：47,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7120 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县基层初中；招聘人数：3；报名人数：82；合格人数：50；缴费人数：29,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7121 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县基层初中；招聘人数：2；报名人数：45；合格人数：33；缴费人数：12,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7122 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县第七中学；招聘人数：1；报名人数：67；合格人数：41；缴费人数：25,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7123 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县王桥初级中学；招聘人数：1；报名人数：31；合格人数：20；缴费人数：7,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7124 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县肖集初级中学；招聘人数：1；报名人数：16；合格人数：8；缴费人数：5,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7125 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县钱庙乡合锻希望小学；招聘人数：1；报名人数：76；合格人数：43；缴费人数：29,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7126 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县朱马店镇中心学校；招聘人数：1；报名人数：52；合格人数：28；缴费人数：19,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县教育局,7127 县教育局,大专及以上,专业不限,,笔试+面试,,,招募类别：支教；服务单位：凤台县大兴镇中心学校；招聘人数：1；报名人数：35；合格人数：22；缴费人数：15,安徽 淮南市凤台县,https://www.xduim.com/zw/szyf,,专业：专业不限
2022,三支一扶,2022安徽三支一扶招募,县卫健委,7001 县卫健委,大专及以上,临床医学、中医学、口腔医学（大专），临床医学、中医学、口腔医学（本科）,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：9,安徽 淮南市寿县,https://www.xduim.com/zw/szyf,,专业：临床医学、中医学、口腔医学（大专），临床医学、中医学、口腔医学（本科）
2022,三支一扶,2022安徽三支一扶招募,县卫健委,7002 县卫健委,大专及以上,医学影像技术、医学检验技术、口腔医学技术（大专），医学影像技术、医学检验技术、卫生检验与检疫、医学实验技术、口腔医学技术（本科）,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：3,安徽 淮南市寿县,https://www.xduim.com/zw/szyf,,专业：医学影像技术、医学检验技术、口腔医学技术（大专），医学影像技术、医学检验技术、卫生检验与检疫、医学实验技术、口腔医学技术（本科）
2022,三支一扶,2022安徽三支一扶招募,县卫健委,7003 县卫健委,大专及以上,药学、中药学、藏药学（大专），药学、药物制剂、药事管理、药物分析、药物化学、中药学、藏药学（本科）,,笔试+面试,,,招募类别：支医；服务单位：大顺镇卫生院；招聘人数：1,安徽 淮南市寿县,https://www.xduim.com/zw/szyf,,专业：药学、中药学、藏药学（大专），药学、药物制剂、药事管理、药物分析、药物化学、中药学、藏药学（本科）
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,7001 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇政府；招聘人数：10；报名人数：948；合格人数：731；缴费人数：446,安徽 淮南市寿县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县辖乡镇,7140 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇政府；招聘人数：6；报名人数：817；合格人数：695；缴费人数：365,安徽 淮南市寿县,https://www.xduim.com/zw/szyf,,专业：不限
2025,三支一扶,2025安徽三支一扶招募,县辖乡镇,7118 县辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：15；报名人数：1526；合格人数：1403；缴费人数：834,安徽 淮南市寿县,https://www.xduim.com/zw/szyf,,专业：专业不限
2023,三支一扶,2023安徽三支一扶招募,区教育局,7002 区教育局,大专及以上,不限,,笔试+面试,,,招募类别：支教；服务单位：基层小学；招聘人数：10；报名人数：441；合格人数：301；缴费人数：178,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7120 淮南市潘集区卫健委,大专及以上,大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：5；合格人数：3；缴费人数：0,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7121 淮南市潘集区卫健委,大专及以上,大专：520703K预防医学、520101K临床医学、520102K口腔医学； 大学本科：100401K预防医学、100201K临床医学、100301口腔医学； 研究生：100401流行病与卫生统计学、100201内科学、100210外科学、100302口腔临床医学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：8；合格人数：2；缴费人数：2,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520703K预防医学、520101K临床医学、520102K口腔医学； 大学本科：100401K预防医学、100201K临床医学、100301口腔医学； 研究生：100401流行病与卫生统计学、100201内科学、100210外科学、100302口腔临床医学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7122 淮南市潘集区卫健委,大专及以上,大专：520101K临床医学、520703K预防医学； 大学本科：100201K临床医学、100401K预防医学； 研究生：100201内科学、100210外科学、100401流行病与卫生统计学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：6；合格人数：4；缴费人数：3,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520101K临床医学、520703K预防医学； 大学本科：100201K临床医学、100401K预防医学； 研究生：100201内科学、100210外科学、100401流行病与卫生统计学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7123 淮南市潘集区卫健委,大专及以上,大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：5；合格人数：4；缴费人数：2,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7124 淮南市潘集区卫健委,大专及以上,大专：520101K临床医学、520202助产； 大学本科：100201K临床医学、101102T助产学； 研究生：100201内科学、100210外科学、100211妇产科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：31；合格人数：19；缴费人数：8,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520101K临床医学、520202助产； 大学本科：100201K临床医学、101102T助产学； 研究生：100201内科学、100210外科学、100211妇产科学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7125 淮南市潘集区卫健委,大专及以上,大专：520301药学、520502医学影像技术； 大学本科：100701药学、101003医学影像技术； 研究生：100702药剂学、100207影像医学与核医学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：43；合格人数：29；缴费人数：18,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520301药学、520502医学影像技术； 大学本科：100701药学、101003医学影像技术； 研究生：100702药剂学、100207影像医学与核医学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7126 淮南市潘集区卫健委,大专及以上,大专：520102K口腔医学、520101K临床医学； 大学本科：100301K口腔医学、100201K临床医学； 研究生：100302口腔临床医学、100201内科学、100210外科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：5；合格人数：3；缴费人数：3,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520102K口腔医学、520101K临床医学； 大学本科：100301K口腔医学、100201K临床医学； 研究生：100302口腔临床医学、100201内科学、100210外科学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7127 淮南市潘集区卫健委,大专及以上,大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：7；合格人数：5；缴费人数：4,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7128 淮南市潘集区卫健委,大专及以上,大专：520102K口腔医学、520101K临床医学； 大学本科：100301K口腔医学、100201K临床医学； 研究生：100302口腔临床医学、100201内科学、100210外科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：11；合格人数：10；缴费人数：3,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520102K口腔医学、520101K临床医学； 大学本科：100301K口腔医学、100201K临床医学； 研究生：100302口腔临床医学、100201内科学、100210外科学。
2024,三支一扶,2024安徽三支一扶招募,淮南市潘集区卫健委,7129 淮南市潘集区卫健委,大专及以上,大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：6；合格人数：3；缴费人数：2,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：大专：520401K中医学、520403K针灸推拿； 大学本科：100501K中医学、100502K针灸推拿学； 研究生：100506中医内科学、100507中医外科学、100512针灸推拿学。
2025,三支一扶,2025安徽三支一扶招募,潘集区卫生健康委员会,7128 潘集区卫生健康委员会,本科及以上,本科：100502K针灸推拿学、100201K临床医学、100301口腔医学； 研究生：100506中医内科学、100512针灸推拿学、100302口腔临床医学、100210外科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：2；合格人数：2；缴费人数：2,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：本科：100502K针灸推拿学、100201K临床医学、100301口腔医学； 研究生：100506中医内科学、100512针灸推拿学、100302口腔临床医学、100210外科学。
2025,三支一扶,2025安徽三支一扶招募,潘集区卫生健康委员会,7129 潘集区卫生健康委员会,本科及以上,本科：100502K针灸推拿学、100201K临床医学、100401K预防医学； 研究生：100506中医内科学、100512针灸推拿学、100210外科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：2；报名人数：12；合格人数：4；缴费人数：1,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：本科：100502K针灸推拿学、100201K临床医学、100401K预防医学； 研究生：100506中医内科学、100512针灸推拿学、100210外科学。
2025,三支一扶,2025安徽三支一扶招募,潘集区卫生健康委员会,7130 潘集区卫生健康委员会,本科及以上,本科：100502K针灸推拿学、100201K临床医学； 研究生：100506中医内科学、100512针灸推拿学、100210外科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：2；合格人数：1；缴费人数：1,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：本科：100502K针灸推拿学、100201K临床医学； 研究生：100506中医内科学、100512针灸推拿学、100210外科学。
2025,三支一扶,2025安徽三支一扶招募,潘集区卫生健康委员会,7131 潘集区卫生健康委员会,本科及以上,本科：100201K临床医学、100401K预防医学、100301口腔医学、100502K针灸推拿学； 研究生：100210外科学、100302口腔临床医学、100506中医内科学、100512针灸推拿学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：2；报名人数：11；合格人数：7；缴费人数：3,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：本科：100201K临床医学、100401K预防医学、100301口腔医学、100502K针灸推拿学； 研究生：100210外科学、100302口腔临床医学、100506中医内科学、100512针灸推拿学。
2025,三支一扶,2025安徽三支一扶招募,潘集区卫生健康委员会,7132 潘集区卫生健康委员会,本科及以上,本科：100502K针灸推拿学、100201K临床医学； 研究生：100506中医内科学、100512针灸推拿学、100210外科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：7；合格人数：3；缴费人数：0,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：本科：100502K针灸推拿学、100201K临床医学； 研究生：100506中医内科学、100512针灸推拿学、100210外科学。
2025,三支一扶,2025安徽三支一扶招募,潘集区卫生健康委员会,7133 潘集区卫生健康委员会,本科及以上,本科：100502K针灸推拿学、100201K临床医学、100301口腔医学； 研究生：100506中医内科学、100512针灸推拿学、100302口腔临床医学、100210外科学。,,笔试+面试,,,招募类别：支医；服务单位：乡镇卫生院；招聘人数：1；报名人数：2；合格人数：1；缴费人数：0,安徽 淮南市潘集区,https://www.xduim.com/zw/szyf,,专业：本科：100502K针灸推拿学、100201K临床医学、100301口腔医学； 研究生：100506中医内科学、100512针灸推拿学、100302口腔临床医学、100210外科学。
2024,三支一扶,2024安徽三支一扶招募,县辖乡镇,8147 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：2；报名人数：208；合格人数：147；缴费人数：64,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县辖乡镇,8148 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇政府；招聘人数：2；报名人数：204；合格人数：127；缴费人数：64,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县水利局,8149 县水利局,大专及以上,大专：4501水文水资源类、4502水利工程与管理类； 大学本科：0811水利类； 研究生：0815水利工程、0859土木水利。,,笔试+面试,,,招募类别：支农；服务单位：十字镇水利工作站；招聘人数：1；报名人数：23；合格人数：14；缴费人数：8,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：4501水文水资源类、4502水利工程与管理类； 大学本科：0811水利类； 研究生：0815水利工程、0859土木水利。
2024,三支一扶,2024安徽三支一扶招募,县农业农村局,8150 县农业农村局,大专及以上,大专：4101农业类； 大学本科：0901植物生产类； 研究生：0904植物保护、0951农业。,,笔试+面试,,,招募类别：支农；服务单位：六镇镇农业技术综合推广服务站；招聘人数：1；报名人数：20；合格人数：12；缴费人数：2,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：4101农业类； 大学本科：0901植物生产类； 研究生：0904植物保护、0951农业。
2024,三支一扶,2024安徽三支一扶招募,县辖乡镇,8151 县辖乡镇,大专及以上,大专：5804法律实务类、5805法律执行类； 大学本科：0301法学类； 研究生：0301法学、0351法律。,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：1；报名人数：33；合格人数：17；缴费人数：11,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：5804法律实务类、5805法律执行类； 大学本科：0301法学类； 研究生：0301法学、0351法律。
2024,三支一扶,2024安徽三支一扶招募,县辖乡镇,8152 县辖乡镇,大专及以上,大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类； 大学本科：0705地理科学类、0801力学类、0810土木类、0828建筑类； 研究生：0705地理学、0801力学、0813建筑学、0814土木工程、0851建筑、0853城乡规划。,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：1；报名人数：29；合格人数：20；缴费人数：4,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类； 大学本科：0705地理科学类、0801力学类、0810土木类、0828建筑类； 研究生：0705地理学、0801力学、0813建筑学、0814土木工程、0851建筑、0853城乡规划。
2025,三支一扶,2025安徽三支一扶招募,县辖乡镇,8140 县辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：2；报名人数：266；合格人数：187；缴费人数：99,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县辖乡镇,8141 县辖乡镇,大专及以上,专业不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇政府；招聘人数：2；报名人数：303；合格人数：208；缴费人数：108,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：专业不限
2025,三支一扶,2025安徽三支一扶招募,县辖乡镇,8142 县辖乡镇,大专及以上,大专：4501水文水资源类、4502水利工程与管理类。 本科：0811水利类。 研究生：0815水利工程、0859土木水利。,,笔试+面试,,,招募类别：支农-水利；服务单位：西王镇农业农村综合服务中心；招聘人数：1；报名人数：14；合格人数：8；缴费人数：7,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：4501水文水资源类、4502水利工程与管理类。 本科：0811水利类。 研究生：0815水利工程、0859土木水利。
2025,三支一扶,2025安徽三支一扶招募,县辖乡镇,8143 县辖乡镇,大专及以上,大专：4101农业类。 本科：0901植物生产类。 研究生：0904植物保护、0951农业。,,笔试+面试,,,招募类别：支农-农技；服务单位：武岗镇农业农村综合服务中心；招聘人数：1；报名人数：15；合格人数：8；缴费人数：4,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：4101农业类。 本科：0901植物生产类。 研究生：0904植物保护、0951农业。
2025,三支一扶,2025安徽三支一扶招募,县辖乡镇,8144 县辖乡镇,大专及以上,大专：5804法律实务类、5805法律执行类。 本科：0301法学类。 研究生：0301法学、0351法律。,,笔试+面试,,,招募类别：乡村振兴协理-法律；服务单位：马厂镇综合行政执法大队；招聘人数：1；报名人数：25；合格人数：11；缴费人数：7,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：5804法律实务类、5805法律执行类。 本科：0301法学类。 研究生：0301法学、0351法律。
2025,三支一扶,2025安徽三支一扶招募,六镇镇,8145 六镇镇,大专及以上,大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类。 本科：0705地理科学类、0801力学类、0810土木类、0828建筑类。 研究生：0705地理学、0801力学、0813建筑学、0814土木工程、0851建筑、0853城乡规划。,,笔试+面试,,,招募类别：乡村振兴协理-建规；服务单位：六镇镇综合行政执法大队；招聘人数：1；报名人数：31；合格人数：17；缴费人数：9,安徽 滁州市全椒县,https://www.xduim.com/zw/szyf,,专业：大专：4401建筑设计类、4402城乡规划与管理类、4403土建施工类。 本科：0705地理科学类、0801力学类、0810土木类、0828建筑类。 研究生：0705地理学、0801力学、0813建筑学、0814土木工程、0851建筑、0853城乡规划。
2023,三支一扶,2023安徽三支一扶招募,县农业农村局,8009 县农业农村局,大专及以上,农业类（大专），植物生产类（本科）；农学门类（研究生）,,笔试+面试,,,招募类别：支农；服务单位：乡镇农业技术推广站；招聘人数：2；报名人数：22；合格人数：16；缴费人数：9,安徽 滁州市凤阳县,https://www.xduim.com/zw/szyf,,专业：农业类（大专），植物生产类（本科）；农学门类（研究生）
2023,三支一扶,2023安徽三支一扶招募,县辖乡镇,8010 县辖乡镇,大专及以上,建筑设计类、城乡规划与管理类、土建施工类（大专）；地理科学类、力学类、土木类、建筑类（本科）；地理学、力学、建筑学、土木工程、城乡规划学（一级学科），建筑、城乡规划（专业学位硕士）（研究生）,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇人民政府；招聘人数：3；报名人数：65；合格人数：44；缴费人数：24,安徽 滁州市凤阳县,https://www.xduim.com/zw/szyf,,专业：建筑设计类、城乡规划与管理类、土建施工类（大专）；地理科学类、力学类、土木类、建筑类（本科）；地理学、力学、建筑学、土木工程、城乡规划学（一级学科），建筑、城乡规划（专业学位硕士）（研究生）
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,8012 县辖乡镇,大专及以上,建筑设计类、城乡规划与管理类、土建施工类（大专），地理科学类、力学类、土木类、建筑类（本科），地理学、力学、建筑学、土木工程（研究生），建筑学、城市规划（专业学位硕士）,,笔试+面试,,,招募类别：乡村振兴协理；服务单位：乡镇政府；招聘人数：3,安徽 滁州市凤阳县,https://www.xduim.com/zw/szyf,,专业：建筑设计类、城乡规划与管理类、土建施工类（大专），地理科学类、力学类、土木类、建筑类（本科），地理学、力学、建筑学、土木工程（研究生），建筑学、城市规划（专业学位硕士）
2022,三支一扶,2022安徽三支一扶招募,县辖乡镇,8013 县辖乡镇,大专及以上,不限,,笔试+面试,,,招募类别：基层人社平台；服务单位：乡镇人社所；招聘人数：2,安徽 滁州市凤阳县,https://www.xduim.com/zw/szyf,,专业：不限
2024,三支一扶,2024安徽三支一扶招募,县农业农村局,8154 县农业农村局,大专及以上,大专：4101农业类； 大学本科：0901植物生产类； 研究生：09农学。,,笔试+面试,,,招募类别：支农；服务单位：乡镇农业技术推广站；招聘人数：2；报名人数：25；合格人数：18；缴费人数：8,安徽 滁州市凤阳县,https://www.xduim.com/zw/szyf,,专业：大专：4101农业类； 大学本科：0901植物生产类； 研究生：09农学。
2024,三支一扶,2024安徽三支一扶招募,县农业农村局,8155 县农业农村局,大专及以上,大专：4103畜牧业类； 大学本科：0903动物生产类、0904动物医学类； 研究生：0905畜牧学、0906兽医学，0952兽医。,,笔试+面试,,,招募类别：支农；服务单位：乡镇农业技术推广站；招聘人数：2；报名人数：22；合格人数：17；缴费人数：8,安徽 滁州市凤阳县,https://www.xduim.com/zw/szyf,,专业：大专：4103畜牧业类； 大学本科：0903动物生产类、0904动物医学类； 研究生：0905畜牧学、0906兽医学，0952兽医。
